FOLIO_I,FOLIO_INT,entidad,desc_ent,municipio,desc_mun,id_tortillas,tortillas,pa1_t,pa4_t,ponde_f,estrato,est_sel,upm,completa,region
2022_16107010,2022_16107010_01,16,16 MICHOACÁN DE OCAMPO,107,107 ZACAPU,160,Tortillas de maiz de masa (comprada) o de tortillería,1,10,156790.285207608,1,161,1610700000031,1,3
2022_16107010,2022_16107010_01,16,16 MICHOACÁN DE OCAMPO,107,107 ZACAPU,161,Tortillas de harina de trigo,1,5,156790.285207608,1,161,1610700000031,1,3
2022_16107024,2022_16107024_02,16,16 MICHOACÁN DE OCAMPO,107,107 ZACAPU,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,137452.546079259,1,161,1610700000031,1,3
2022_16107024,2022_16107024_02,16,16 MICHOACÁN DE OCAMPO,107,107 ZACAPU,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,137452.546079259,1,161,1610700000031,1,3
2022_16107024,2022_16107024_02,16,16 MICHOACÁN DE OCAMPO,107,107 ZACAPU,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,137452.546079259,1,161,1610700000031,1,3
2022_16107024,2022_16107024_02,16,16 MICHOACÁN DE OCAMPO,107,107 ZACAPU,161,Tortillas de harina de trigo,9, ,137452.546079259,1,161,1610700000031,1,3
2022_17006001,2022_17006001_02,17,17 MORELOS,006,006 CUAUTLA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,18280.1272603693,3,173,1700600010226,1,7
2022_17006001,2022_17006001_02,17,17 MORELOS,006,006 CUAUTLA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,18280.1272603693,3,173,1700600010226,1,7
2022_17006001,2022_17006001_02,17,17 MORELOS,006,006 CUAUTLA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,18280.1272603693,3,173,1700600010226,1,7
2022_17006001,2022_17006001_02,17,17 MORELOS,006,006 CUAUTLA,161,Tortillas de harina de trigo,9, ,18280.1272603693,3,173,1700600010226,1,7
2022_17006031,2022_17006031_01,17,17 MORELOS,006,006 CUAUTLA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,16550.9260330371,3,173,1700600010226,1,7
2022_17006031,2022_17006031_01,17,17 MORELOS,006,006 CUAUTLA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,16550.9260330371,3,173,1700600010226,1,7
2022_17006031,2022_17006031_01,17,17 MORELOS,006,006 CUAUTLA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,16550.9260330371,3,173,1700600010226,1,7
2022_17006031,2022_17006031_01,17,17 MORELOS,006,006 CUAUTLA,161,Tortillas de harina de trigo,9, ,16550.9260330371,3,173,1700600010226,1,7
2022_17007018,2022_17007018_01,17,17 MORELOS,007,007 CUERNAVACA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,85775.587844929,3,173,1700700010562,1,7
2022_17007018,2022_17007018_01,17,17 MORELOS,007,007 CUERNAVACA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,85775.587844929,3,173,1700700010562,1,7
2022_17007018,2022_17007018_01,17,17 MORELOS,007,007 CUERNAVACA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,85775.587844929,3,173,1700700010562,1,7
2022_17007018,2022_17007018_01,17,17 MORELOS,007,007 CUERNAVACA,161,Tortillas de harina de trigo,9, ,85775.587844929,3,173,1700700010562,1,7
2022_17007022,2022_17007022_01,17,17 MORELOS,007,007 CUERNAVACA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,15186.0131093039,3,173,1700700010562,1,7
2022_17007022,2022_17007022_01,17,17 MORELOS,007,007 CUERNAVACA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,15186.0131093039,3,173,1700700010562,1,7
2022_17007022,2022_17007022_01,17,17 MORELOS,007,007 CUERNAVACA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,15186.0131093039,3,173,1700700010562,1,7
2022_17007022,2022_17007022_01,17,17 MORELOS,007,007 CUERNAVACA,161,Tortillas de harina de trigo,9, ,15186.0131093039,3,173,1700700010562,1,7
2022_17007023,2022_17007023_02,17,17 MORELOS,007,007 CUERNAVACA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,24561.7029024971,3,173,1700700010562,1,7
2022_17007023,2022_17007023_02,17,17 MORELOS,007,007 CUERNAVACA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,24561.7029024971,3,173,1700700010562,1,7
2022_17007023,2022_17007023_02,17,17 MORELOS,007,007 CUERNAVACA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,30,24561.7029024971,3,173,1700700010562,1,7
2022_17007023,2022_17007023_02,17,17 MORELOS,007,007 CUERNAVACA,161,Tortillas de harina de trigo,9, ,24561.7029024971,3,173,1700700010562,1,7
2022_17007031,2022_17007031_02,17,17 MORELOS,007,007 CUERNAVACA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,29859.6921718619,3,173,1700700010562,1,7
2022_17007031,2022_17007031_02,17,17 MORELOS,007,007 CUERNAVACA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,29859.6921718619,3,173,1700700010562,1,7
2022_17007031,2022_17007031_02,17,17 MORELOS,007,007 CUERNAVACA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,29859.6921718619,3,173,1700700010562,1,7
2022_17007031,2022_17007031_02,17,17 MORELOS,007,007 CUERNAVACA,161,Tortillas de harina de trigo,9, ,29859.6921718619,3,173,1700700010562,1,7
2022_17007055,2022_17007055_01,17,17 MORELOS,007,007 CUERNAVACA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,128663.381767394,3,173,1700700010717,1,7
2022_17007055,2022_17007055_01,17,17 MORELOS,007,007 CUERNAVACA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,128663.381767394,3,173,1700700010717,1,7
2022_17007055,2022_17007055_01,17,17 MORELOS,007,007 CUERNAVACA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,128663.381767394,3,173,1700700010717,1,7
2022_17007055,2022_17007055_01,17,17 MORELOS,007,007 CUERNAVACA,161,Tortillas de harina de trigo,7,2,128663.381767394,3,173,1700700010717,1,7
2022_17007058,2022_17007058_03,17,17 MORELOS,007,007 CUERNAVACA,158,Tortillas de maiz de nixtamal (hecho en casa),7,2,96778.4489364696,3,173,1700700010717,1,7
2022_17007058,2022_17007058_03,17,17 MORELOS,007,007 CUERNAVACA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,96778.4489364696,3,173,1700700010717,1,7
2022_17007058,2022_17007058_03,17,17 MORELOS,007,007 CUERNAVACA,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,96778.4489364696,3,173,1700700010717,1,7
2022_17007058,2022_17007058_03,17,17 MORELOS,007,007 CUERNAVACA,161,Tortillas de harina de trigo,9, ,96778.4489364696,3,173,1700700010717,1,7
2022_17008017,2022_17008017_04,17,17 MORELOS,008,008 EMILIANO ZAPATA,158,Tortillas de maiz de nixtamal (hecho en casa),1,2,30902.4709851058,2,172,1700800010146,1,7
2022_17008017,2022_17008017_04,17,17 MORELOS,008,008 EMILIANO ZAPATA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,30902.4709851058,2,172,1700800010146,1,7
2022_17008017,2022_17008017_04,17,17 MORELOS,008,008 EMILIANO ZAPATA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,30902.4709851058,2,172,1700800010146,1,7
2022_17008017,2022_17008017_04,17,17 MORELOS,008,008 EMILIANO ZAPATA,161,Tortillas de harina de trigo,9, ,30902.4709851058,2,172,1700800010146,1,7
2022_17008032,2022_17008032_02,17,17 MORELOS,008,008 EMILIANO ZAPATA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,346548.383651268,2,172,1700800010146,1,7
2022_17008032,2022_17008032_02,17,17 MORELOS,008,008 EMILIANO ZAPATA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,346548.383651268,2,172,1700800010146,1,7
2022_17008032,2022_17008032_02,17,17 MORELOS,008,008 EMILIANO ZAPATA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,346548.383651268,2,172,1700800010146,1,7
2022_17008032,2022_17008032_02,17,17 MORELOS,008,008 EMILIANO ZAPATA,161,Tortillas de harina de trigo,1,1,346548.383651268,2,172,1700800010146,1,7
2022_17011008,2022_17011008_03,17,17 MORELOS,011,011 JIUTEPEC,158,Tortillas de maiz de nixtamal (hecho en casa),7,2,32947.3063163452,3,173,1701100010423,1,7
2022_17011008,2022_17011008_03,17,17 MORELOS,011,011 JIUTEPEC,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,32947.3063163452,3,173,1701100010423,1,7
2022_17011008,2022_17011008_03,17,17 MORELOS,011,011 JIUTEPEC,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,32947.3063163452,3,173,1701100010423,1,7
2022_17011008,2022_17011008_03,17,17 MORELOS,011,011 JIUTEPEC,161,Tortillas de harina de trigo,9, ,32947.3063163452,3,173,1701100010423,1,7
2022_17011014,2022_17011014_01,17,17 MORELOS,011,011 JIUTEPEC,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,95222.2384886437,3,173,1701100010423,1,7
2022_17011014,2022_17011014_01,17,17 MORELOS,011,011 JIUTEPEC,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,95222.2384886437,3,173,1701100010423,1,7
2022_17011014,2022_17011014_01,17,17 MORELOS,011,011 JIUTEPEC,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,95222.2384886437,3,173,1701100010423,1,7
2022_17011014,2022_17011014_01,17,17 MORELOS,011,011 JIUTEPEC,161,Tortillas de harina de trigo,9, ,95222.2384886437,3,173,1701100010423,1,7
2022_17011036,2022_17011036_03,17,17 MORELOS,011,011 JIUTEPEC,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,177832.859468263,2,172,1701100040476,1,7
2022_17011036,2022_17011036_03,17,17 MORELOS,011,011 JIUTEPEC,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,177832.859468263,2,172,1701100040476,1,7
2022_17011036,2022_17011036_03,17,17 MORELOS,011,011 JIUTEPEC,160,Tortillas de maiz de masa (comprada) o de tortillería,7,14,177832.859468263,2,172,1701100040476,1,7
2022_17011036,2022_17011036_03,17,17 MORELOS,011,011 JIUTEPEC,161,Tortillas de harina de trigo,9, ,177832.859468263,2,172,1701100040476,1,7
2022_17018005,2022_17018005_02,17,17 MORELOS,018,018 TEMIXCO,158,Tortillas de maiz de nixtamal (hecho en casa),2,3,109053.94206898,3,173,1701800010299,1,7
2022_17018005,2022_17018005_02,17,17 MORELOS,018,018 TEMIXCO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),2,3,109053.94206898,3,173,1701800010299,1,7
2022_17018005,2022_17018005_02,17,17 MORELOS,018,018 TEMIXCO,160,Tortillas de maiz de masa (comprada) o de tortillería,4,5,109053.94206898,3,173,1701800010299,1,7
2022_17018005,2022_17018005_02,17,17 MORELOS,018,018 TEMIXCO,161,Tortillas de harina de trigo,9, ,109053.94206898,3,173,1701800010299,1,7
2022_17018010,2022_17018010_05,17,17 MORELOS,018,018 TEMIXCO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,93638.1634812945,3,173,1701800010299,1,7
2022_17018010,2022_17018010_05,17,17 MORELOS,018,018 TEMIXCO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,93638.1634812945,3,173,1701800010299,1,7
2022_17018010,2022_17018010_05,17,17 MORELOS,018,018 TEMIXCO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,93638.1634812945,3,173,1701800010299,1,7
2022_17018010,2022_17018010_05,17,17 MORELOS,018,018 TEMIXCO,161,Tortillas de harina de trigo,9, ,93638.1634812945,3,173,1701800010299,1,7
2022_17018029,2022_17018029_01,17,17 MORELOS,018,018 TEMIXCO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,8360.01611519718,3,173,1701800010299,1,7
2022_17018029,2022_17018029_01,17,17 MORELOS,018,018 TEMIXCO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,8360.01611519718,3,173,1701800010299,1,7
2022_17018029,2022_17018029_01,17,17 MORELOS,018,018 TEMIXCO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,8360.01611519718,3,173,1701800010299,1,7
2022_17018029,2022_17018029_01,17,17 MORELOS,018,018 TEMIXCO,161,Tortillas de harina de trigo,9, ,8360.01611519718,3,173,1701800010299,1,7
2022_17018030,2022_17018030_05,17,17 MORELOS,018,018 TEMIXCO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,287349.609326431,3,173,1701800010299,1,7
2022_17018030,2022_17018030_05,17,17 MORELOS,018,018 TEMIXCO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,287349.609326431,3,173,1701800010299,1,7
2022_17018030,2022_17018030_05,17,17 MORELOS,018,018 TEMIXCO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,287349.609326431,3,173,1701800010299,1,7
2022_17018030,2022_17018030_05,17,17 MORELOS,018,018 TEMIXCO,161,Tortillas de harina de trigo,9, ,287349.609326431,3,173,1701800010299,1,7
2022_17018031,2022_17018031_05,17,17 MORELOS,018,018 TEMIXCO,158,Tortillas de maiz de nixtamal (hecho en casa),2,6,61938.0483784077,3,173,1701800010299,1,7
2022_17018031,2022_17018031_05,17,17 MORELOS,018,018 TEMIXCO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,61938.0483784077,3,173,1701800010299,1,7
2022_17018031,2022_17018031_05,17,17 MORELOS,018,018 TEMIXCO,160,Tortillas de maiz de masa (comprada) o de tortillería,4,6,61938.0483784077,3,173,1701800010299,1,7
2022_17018031,2022_17018031_05,17,17 MORELOS,018,018 TEMIXCO,161,Tortillas de harina de trigo,9, ,61938.0483784077,3,173,1701800010299,1,7
2022_17018034,2022_17018034_01,17,17 MORELOS,018,018 TEMIXCO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,8360.01611519718,3,173,1701800010299,1,7
2022_17018034,2022_17018034_01,17,17 MORELOS,018,018 TEMIXCO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,8360.01611519718,3,173,1701800010299,1,7
2022_17018034,2022_17018034_01,17,17 MORELOS,018,018 TEMIXCO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,8360.01611519718,3,173,1701800010299,1,7
2022_17018034,2022_17018034_01,17,17 MORELOS,018,018 TEMIXCO,161,Tortillas de harina de trigo,9, ,8360.01611519718,3,173,1701800010299,1,7
2022_17019007,2022_17019007_01,17,17 MORELOS,019,019 TEPALCINGO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,154771.128364797,2,172,1701900020243,1,7
2022_17019007,2022_17019007_01,17,17 MORELOS,019,019 TEPALCINGO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,154771.128364797,2,172,1701900020243,1,7
2022_17019007,2022_17019007_01,17,17 MORELOS,019,019 TEPALCINGO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,15,154771.128364797,2,172,1701900020243,1,7
2022_17019007,2022_17019007_01,17,17 MORELOS,019,019 TEPALCINGO,161,Tortillas de harina de trigo,9, ,154771.128364797,2,172,1701900020243,1,7
2022_17019013,2022_17019013_03,17,17 MORELOS,019,019 TEPALCINGO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,23204.5841009455,2,172,1701900020243,1,7
2022_17019013,2022_17019013_03,17,17 MORELOS,019,019 TEPALCINGO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,23204.5841009455,2,172,1701900020243,1,7
2022_17019013,2022_17019013_03,17,17 MORELOS,019,019 TEPALCINGO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,23204.5841009455,2,172,1701900020243,1,7
2022_17019013,2022_17019013_03,17,17 MORELOS,019,019 TEPALCINGO,161,Tortillas de harina de trigo,9, ,23204.5841009455,2,172,1701900020243,1,7
2022_17019017,2022_17019017_03,17,17 MORELOS,019,019 TEPALCINGO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,16811.5509722414,2,172,1701900020243,1,7
2022_17019017,2022_17019017_03,17,17 MORELOS,019,019 TEPALCINGO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,16811.5509722414,2,172,1701900020243,1,7
2022_17019017,2022_17019017_03,17,17 MORELOS,019,019 TEPALCINGO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,16811.5509722414,2,172,1701900020243,1,7
2022_17019017,2022_17019017_03,17,17 MORELOS,019,019 TEPALCINGO,161,Tortillas de harina de trigo,9, ,16811.5509722414,2,172,1701900020243,1,7
2022_17019023,2022_17019023_02,17,17 MORELOS,019,019 TEPALCINGO,158,Tortillas de maiz de nixtamal (hecho en casa),7,9,33217.8876382136,2,172,1701900020243,1,7
2022_17019023,2022_17019023_02,17,17 MORELOS,019,019 TEPALCINGO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,33217.8876382136,2,172,1701900020243,1,7
2022_17019023,2022_17019023_02,17,17 MORELOS,019,019 TEPALCINGO,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,33217.8876382136,2,172,1701900020243,1,7
2022_17019023,2022_17019023_02,17,17 MORELOS,019,019 TEPALCINGO,161,Tortillas de harina de trigo,9, ,33217.8876382136,2,172,1701900020243,1,7
2022_17019032,2022_17019032_01,17,17 MORELOS,019,019 TEPALCINGO,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,14073.8944993484,2,172,1701900020243,1,7
2022_17019032,2022_17019032_01,17,17 MORELOS,019,019 TEPALCINGO,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,14073.8944993484,2,172,1701900020243,1,7
2022_17019032,2022_17019032_01,17,17 MORELOS,019,019 TEPALCINGO,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,14073.8944993484,2,172,1701900020243,1,7
2022_17019032,2022_17019032_01,17,17 MORELOS,019,019 TEPALCINGO,161,Tortillas de harina de trigo,9, ,14073.8944993484,2,172,1701900020243,1,7
2022_17024006,2022_17024006_01,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,58944.9352420728,1,171,170240000039A,1,7
2022_17024006,2022_17024006_01,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,58944.9352420728,1,171,170240000039A,1,7
2022_17024006,2022_17024006_01,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,58944.9352420728,1,171,170240000039A,1,7
2022_17024006,2022_17024006_01,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,161,Tortillas de harina de trigo,9, ,58944.9352420728,1,171,170240000039A,1,7
2022_17024006,2022_17024006_04,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,57077.7700550684,1,171,170240000039A,1,7
2022_17024006,2022_17024006_04,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,57077.7700550684,1,171,170240000039A,1,7
2022_17024006,2022_17024006_04,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,7,57077.7700550684,1,171,170240000039A,1,7
2022_17024006,2022_17024006_04,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,161,Tortillas de harina de trigo,9, ,57077.7700550684,1,171,170240000039A,1,7
2022_17024022,2022_17024022_03,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,159792.221477132,1,171,170240000039A,1,7
2022_17024022,2022_17024022_03,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,159792.221477132,1,171,170240000039A,1,7
2022_17024022,2022_17024022_03,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,159792.221477132,1,171,170240000039A,1,7
2022_17024022,2022_17024022_03,17,17 MORELOS,024,024 TLALTIZAPÁN DE ZAPATA,161,Tortillas de harina de trigo,9, ,159792.221477132,1,171,170240000039A,1,7
2022_17028030,2022_17028030_01,17,17 MORELOS,028,028 XOCHITEPEC,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,334353.347348261,2,172,1702801040011,1,7
2022_17028030,2022_17028030_01,17,17 MORELOS,028,028 XOCHITEPEC,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,334353.347348261,2,172,1702801040011,1,7
2022_17028030,2022_17028030_01,17,17 MORELOS,028,028 XOCHITEPEC,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,334353.347348261,2,172,1702801040011,1,7
2022_17028030,2022_17028030_01,17,17 MORELOS,028,028 XOCHITEPEC,161,Tortillas de harina de trigo,9, ,334353.347348261,2,172,1702801040011,1,7
2022_17036004,2022_17036004_01,17,17 MORELOS,036,036 HUEYAPAN,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,93627.9212256458,2,172,1703600010013,1,7
2022_17036004,2022_17036004_01,17,17 MORELOS,036,036 HUEYAPAN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,93627.9212256458,2,172,1703600010013,1,7
2022_17036004,2022_17036004_01,17,17 MORELOS,036,036 HUEYAPAN,160,Tortillas de maiz de masa (comprada) o de tortillería,7,18,93627.9212256458,2,172,1703600010013,1,7
2022_17036004,2022_17036004_01,17,17 MORELOS,036,036 HUEYAPAN,161,Tortillas de harina de trigo,9, ,93627.9212256458,2,172,1703600010013,1,7
2022_17036016,2022_17036016_02,17,17 MORELOS,036,036 HUEYAPAN,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,31297.0981547762,2,172,1703600010013,1,7
2022_17036016,2022_17036016_02,17,17 MORELOS,036,036 HUEYAPAN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,31297.0981547762,2,172,1703600010013,1,7
2022_17036016,2022_17036016_02,17,17 MORELOS,036,036 HUEYAPAN,160,Tortillas de maiz de masa (comprada) o de tortillería,7,12,31297.0981547762,2,172,1703600010013,1,7
2022_17036016,2022_17036016_02,17,17 MORELOS,036,036 HUEYAPAN,161,Tortillas de harina de trigo,9, ,31297.0981547762,2,172,1703600010013,1,7
2022_17036019,2022_17036019_03,17,17 MORELOS,036,036 HUEYAPAN,158,Tortillas de maiz de nixtamal (hecho en casa),7,10,63879.919498434,2,172,1703600010013,1,7
2022_17036019,2022_17036019_03,17,17 MORELOS,036,036 HUEYAPAN,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,63879.919498434,2,172,1703600010013,1,7
2022_17036019,2022_17036019_03,17,17 MORELOS,036,036 HUEYAPAN,160,Tortillas de maiz de masa (comprada) o de tortillería,2,12,63879.919498434,2,172,1703600010013,1,7
